id,classification_predictions,regression_predictions
8a1794cf4d108121d4b839d80ab8ea54902084f8,0.9930580290443407,10
40a5b5d18168b2b0d4ee2b761d6d16cfa8843a54,0.05210566709676956,20
dc882ccc5f975ccf14db61baffa30b5f984a0bfb,0.11985904222476029,1
1fd04508b13f9b278b59d8351d1b4a4ce173d3fc,0.020129454409814174,6
cd5c3639f944d7c99b7ef7403dc997caeb46376c,0.027752371868519976,20
9f7c3ed06a82843bca67695cbcb8fa190b9a9e1d,0.9443923630171664,30
c3a8dbee2ff000ab46dec381a8ae32cf31d9d0bd,0.9983837838105202,30
b1d2bab1d0a4b9197f3a6ff24f12c486318e4e68,0.023002416773184264,20
6e849470f824192ed781c7bcd31f5b4f2775054e,0.11899800071149291,1
cf054d33e9622f36c71dae6b271e656a1256e253,0.1396355537565166,20
86bafc40c803e0789b5427d1e56fd1785e1168d3,0.1651348755024744,6
463429c941159a2f9b25dbb267f5906f401df987,0.981110953419143,10
9e47301eb747d36d6b6891b342623a72f3bca0fa,0.34582581418636327,20
235a5f6cfd291c13cd1ac18e91573277a2e8fc3e,0.999999934638639,30
3b03c6a6a0498480f95d88367224fa152d989492,0.993807425824204,10
5bd45d9210a167297a55e5e04aa67c86eb5cbddc,0.6037285517670687,6
52bce846799a6ce83b807f4c601d9f44736498f2,0.13816652026290965,20
d72b0fd7e58a7df735bc2546b0d9442b808af0c5,0.4608800905728372,3
2dfcf7bda4731bcf658bb5b210a4bb8f6bc3d38c,0.993849257506261,10
c9dd36178a3b6f3f7ee9e000b15bc7bb3128322e,0.8989532835724515,3
5c1a295acf4240f8a73fffd548928104b5a85eba,0.2387444501864231,6
095dae8cc2babed194c43a2b9ef8b42914e060d2,0.999999680116327,30
5762f954d3846d1ab1c3726b684ef4c5652b906c,0.9999999119085898,30
c5e67535b4fa71984b86e13917961c4a70647774,0.8339820954757388,10
e54145e7cca3bea89718bb686391c300f5d15c6d,0.07348829752821018,6
aa6e770b6345f4ae07924622929b3a5fb488167d,0.06043143453790012,20
ec3fe1276e639c988c2e9166d5f32afd59c29d24,0.11981955081623463,1
40949da91d4465721db9ae41789b8c8c9b990822,0.06497071337276816,20
bbd279f52d0df786264ae190981101ec8901d869,0.9891368330403995,3
1f376db0dfecbf95de1f2e70f900a3e1d13a2b06,0.9994716307220591,10
2b93af99d2056c750fc6c7ac9012cc415bff5fc3,0.4238236667324259,1
a4f55bbaa446a98d54021b1f07e5951c9b5af707,0.9583133104158702,10
5abadfe4e7c8466fce82dbff23043aed5731e275,0.6909850118835301,10
ec29387e24e37ae068b9eb333127e09a32ec630d,0.06478874439638294,1
62e07906757b37642c5a785ec814c74f64a08071,0.996522590223208,30
22740ecc0518ae7e6c49522f2f77d882665e9c22,0.09105631120713775,1
ba1452819cf2ef586999cb7a4698c54af4dfc0d8,0.06587825149745186,6
976fbd05c82d98db2fe7df5c87570981d48e26ba,0.6791253359092961,3
f1f071f697b62f12aba5cb5ce7bc7aea8d89dce2,0.3769610575778207,6
4f14da23210f399c4bdcf29d4f8fc1586b1b1a90,0.9999434985901396,30
3dd8f68effeaac783d06d08b2e048bed569067a1,0.01923636269379414,20
18c70661d61ca9dc365f81c103bb22d29304748b,0.03066028066514237,1
8ae751b1650d1abef7ddab77810922d81fdddb1a,0.5491155669501336,3
e4ee91212f9e66a5825a5782102e2943484d58e4,0.48283334237931663,6
e79f47fda172a904c25dfd9a71798ad7af147df9,0.9999061562839283,30
fdd49aea8abffc7c6b6c8d38ea607c58f481f1a3,0.023726292590487863,20
5b0d2f033fd927df71ccf51c2a86c1e554807cf0,0.9841055642703151,10
019e5e5302c91036c734501ff83531d74df23095,0.9978554168906184,10
6d43cd6fd077e9963b0a309edf9d171da775452c,0.7953712667442556,10
62ff8f218aecba4b58f18c7a5a5b5d547682d0f4,0.9441046389162033,3
c0ad7cb28d556d8e33afa16305f76148c5b96160,0.9999986836834158,30
44cd44934885b64f076eccaa413291c548bdd5ea,0.01797060517301119,20
761dae305836fcb7ea7d24260ca607e09c612fe3,0.9931858315389207,30
f02e8c184dd7538b1726c56fe1001bbd1870ffc0,0.4183296839537449,20
69d6de0d72ac55cc67d83b5e1e81e62c8faebf5c,0.02385051799191873,1
ca431acb79280728346e290b38637b9bc5f285a0,0.9352446949648213,10
5c58786230d6750b04b40557c180e6d0400d16c8,0.36737998117605375,6
266d3763258d460fed2cdaf59d6de7af79b2ff1b,0.16385443465875782,1
e792229242110419d91283f5aa4d39eb2d3bc3a1,0.999983670658123,30
3038042a0be5808f9f91f61162b6f74fcac49c67,0.010477560228002947,20
106834dd258ae0dae334d302e7a87744ffdbe180,0.12130261112913177,6
e63da2e3f3808814c42af80ea1bd68b81ef15f52,0.21070322584950807,3
fdb5157271b36d3f4d8fc3f73cbb862498aea71e,0.797104546643586,3
1bfcdc43c1c3004d653b64928e3d3b6fcf4018ab,0.9199345613323568,3
414cf18471adfe26802196794023a987131da8dc,0.9936599594823553,30
06b12ae0682b5b0b0c2c211d0b5ac6f909b04276,0.9660818951392401,10
556a61e0fd3852d8785a2cc8c34916ebb06c596d,0.999604594565293,10
c81d8020de373ceeb04510c03809b40c4ec74b34,0.09527473980025958,20
f058bf07f3f83028911b0d0e796b90f42828c513,0.08979429308410769,1
1dd641e3ce058aa2294c56fbd5c185298146823e,0.999999994957303,30
9ae8542091b067f5dd1b0770157e87a3e4e56abe,0.03694609812327454,20
31fcc699912ad04fecac41db498588905aea931d,0.011731063609136672,20
0bbb57ac955cb4c83fc139d5cde65afb9fa7fd50,0.9992198297972555,10
db32ddbb9f78671f167eb26cd38a346ffdc5b4a5,0.9941950627728672,30
bece4484f199bada5c5491067d1258f72c1cc8c7,0.9998988274010002,30
f2e9269b47ab1dc0398036179b91f72c61589fe1,0.9906864462514422,30
715b63e15055982622655588ec0a5eefdb5af809,0.6942054074086261,3
2e3913f15d9b79e7ad5a01e53b1e5be10834952c,0.23242747425336996,1
d98479068e8f63c7c862ff69eaa35f6dcf6ecbbc,0.47013039809380497,3
3d68d55957bf6b3ddc190f7736a24d395f554069,0.03520958709892663,1
80c5143c013a2bee9e5c5a40504e60a2bf2e84d4,0.07650209652067252,6
af8a7de21ce26b122bba4b89825ca184fe6f677c,0.9569936659549612,10
58871fbac4925a9a706ef553ce3c29096435d995,0.8889391602586372,3
42accb5a89db0fdfc3eeb93bd1f442e83094e6ab,0.3559127802914639,6
257b2d6250263096e68ad18faf25bba1e7e641cc,0.35145129575874434,6
345635c2d7dc70f40a990fdd829d0c083d41a4ab,0.19842131291748744,6
550855d6843bff529f856293ad7db257bd25e773,0.9958192806739006,30
bb54edfa46372352d05fb7d60cc1a80150e2fa03,0.8633358385964423,30
c11fe5729d549f7a10c9694c3ea288ad801e3668,0.999944120763072,30
7bf52728e1d57ce259b599f437c84da300d10823,0.010670358338326746,20
886ba340f64fc8c56390ba686a9ad66f829c6a45,0.7044877770776511,6
cfa474386adfd59255b219674084ef66de1b4450,0.060391251041091554,6
d54a581a2fb01aa655c1702a4bd246ecb2f74a08,0.2518260142734048,6
f3da8e6238b0fcf62b49b1827fd808470e792348,0.06781759992778358,20
f46ad34ec89c44a9aedfce82b921c407ac3fc515,0.5057239506189475,3
014cd6dae8af47557ca224fe0ba1cbd3de574b5c,0.19877025316480978,1
e723bccc2e083a4ff1f06158aee875960b8029bc,0.9831789922106264,10
0d244afbbec97c5be131e9e6d0bfddc98f93edbf,0.1423004097217393,1
082e22c1d28940542fdfbca0d4b7f8d464ee89f4,0.8316368808773147,10
67d84b1b0cb18d312a55283ad8c6c8137525ed7e,0.9998379655970449,10
8f549341c972cad06ee5c869019e9e64251eb478,0.061778604624802,1
8ad04347f8c70a63e72758c23bdaf8bf80a53f8f,0.057357241402453796,6
4869c66556224ad71125f61c9f34236756e08021,0.7066969446479248,3
2cead8a6c25e424e439d2ac7019dbcb245e2ec71,0.0014972666882138164,20
446b34397f9fb12fc16edeacb332a8be408af7fe,0.2740767558413364,6
8c389d90c92dbdbb530fdcb4689710bcda8ae88d,0.841652706346877,30
dbc6a5801484efad6adf0ab3255542cf5e2352e7,0.9979804705075056,10
260cbb1ef1ff886c066adb964ba8aeff8211c5f5,0.8515439068837539,3
9325382a5241de960ed1872f1b6d9ab60f6f9236,0.9999840643079226,30
83371d43b147d0e0ff1b067dd311c4ea334ec0cc,0.43912505815563896,6
c4435d47e42e9a832d0af3ddead1df09b5c841d3,0.9822149540162298,3
d6db23281896a23b40832258dffbbe0cbadb9c74,0.0029631514840259277,20
4405d736ee1b04bb7332bc09d1d2b41a11b69877,0.08879877547767578,1
8af46372bb69613a6d12f4397dc08e2a52e39cd4,0.1821714834336804,6
eaf7274f8a509cd3d8f7fc9e4933d1bfcf88082e,0.9903445704754136,10
f3a9cb2b42dcf571381c7e3d562459ed74a3a229,0.022561317596862418,20
bdf70096308af684425025096979bc4d5d64b8d3,0.9998451073381831,30
bf208ee6008a8cba3d74a0a3d40c34082b7ffb8d,0.9426097187609301,10
fd0d7bb3ea3d707a163a9e3d136faf76d346f98b,0.11732732227113207,6
843eaaa22d585f7328c517ff9b795e168e73bba4,0.9501241443084131,10
1dfc218e5b3d65763f59bb0646bb5a1ca4c04646,0.5150738856418982,3
0800358fececfe13a7895f6dfdd22c0585c64d1d,0.08017822756278525,6
5e08d39087d25c07222105d4d0aad94a275d6dcb,0.6003937952955565,6
1a838a79bae41f523e77c6283b8d48d640361bbd,0.964741186567628,3
dab837be099b95ae9bcd6da4cd5252a0f275b8fb,0.14656964545657025,6
92562e449cc12482060802519a82974a69e04742,0.001670386720645678,20
bedc9215a16bea3379c65936b9e5f40e2d4ff4f9,0.7043734201759535,10
d99b27487bf8feef3352b5c0c1fd99e55a2bd972,0.988569923041648,3
cc5ec43c95100fa161cb386d27a8a48a54ad2367,0.674761508305544,3
bc7b664cb70f10790df1bce58f47f09cb2ef178b,0.9999999195788845,30
4c92e9d86c4a24cc28f8d95eb366bf3757217069,0.368785781684111,6
d42761cbb1e22ab404b5a6a0f5e9be443e85fa81,0.03896123937027829,20
c392e194e1365ae841e0afe03ecb3054ba532d26,0.9098105379278745,3
9540cbb10c2d4e0dfa8b1d0e9ee1c4b6e2e8d1dd,0.9999965305471472,30
e8984290c52383233314d42c170bc0658e64d8fb,0.3850452196181865,20
e15b8ac6e6e836a13ee084735a87338c17fe94ff,0.5902083430786498,6
f3ca62e3215b230e5c3d8ca043dfa268a2e5fab7,0.9097463683062965,30
148167635e419f53a4a8b5e4f0ee602393de5f9d,0.6741063539351138,3
b2f0ecd1bf1cf507e54dd8281e4984dbb8a52f26,0.6864905034824399,3
6c2684d3315ac7e5fbaaa8e350c0f4fa7bc53d0b,0.4532810547990278,3
9dcab7d999ad88aaf6fba55fa3a6db62792bbd80,0.9617915176127864,10
0eedd1a49f16a78dde1ddc7c0b03354db69d5968,0.9982871334163439,30
739f3709ddf9ed078d7ce60358d96858859522a1,0.6978926251021433,10
a63aa3925f7a20f5874f51fe6920448ce185fadf,0.3726725851996122,6
890cc592efa6d416ce0073815c634da3ca0bb7e2,0.9897497788149142,10
8d2e8b6cc1a66c946c020737804077b5de896116,0.024558317491384485,20
5fe5854086a8e756b3476f3d1b2b94322e676476,0.7824330598170346,3
9320c170b39ee4b08cdff051728a5533dffac926,0.4304155768424496,6
82bd685b0174e44d87ff3b4540974c654255e68a,0.973713173508113,30
0118f4bbc13bb2dfa2409f325e395919317d020a,0.9982417464646298,30
fe07c0634a014ee97213dc274552b2993e2649de,0.0142065305827479,20
03e164b6d5dd5c7aeb0549227fbd4d23fd94e455,0.03625256909988184,6
bc6ae25d16ed30180e55cf6b556e36a21c3d2153,0.6178914630491321,6
fda1c8e9d562cf9b1d05a181697fa2f7d89b5194,0.9954224947491911,30
262dec7b54faa544af2f21737224eb0a2fd707db,0.9998838541687417,30
41569f42d3ba65990b004d10cc5049079749d683,0.01352517521379748,1
a41d0b2e9571d3529fe2fff5607f90c9e707e802,0.050768067828872554,20
482183d0487099d6e54eb771c7c4f2777783babf,0.9925342951151624,10
8bbdd30e497554c06629151e13585945afbcf789,0.9999880575751673,30
c45911e5f89eaac787e4684edd4579f8eb8b2564,0.05156127405512223,1
db0d11cdafd88b46d60d7280f45c66fba2e3ba22,0.0008662978989586456,20
c2f93a9a1f29fab0fd53430346a1369d94264c9d,0.35129983863868897,6
888f31377703cae47c4904b94993f463c8565a37,0.773072124077387,3
be58b8b843f4b677e23a390ce676e0df047229cb,0.9999968893364033,30
a4ccd58400f55458ee9b0ede16c76f4006a47b36,0.17254147676872578,6
eb8e296fdd4088e2fcf2d25525b1e61076907a45,0.0674246390670904,1
ea351673aadc561dd42d4217e3c90c7686383bc8,0.20613397219998775,20
f23ce025b5da6c3523e8999a5b5dc68be26d8632,0.7620501415930061,3
5422f65ad4ca8a13b7d8814a7dfc438ad1b9963e,0.32574992194034447,1
fbdd9f872aa7946e10aa73625c02ed10ef092246,0.41788003070854907,10
123c4a2540e136711b89cb2ade9eb66942d95eeb,0.10196503015682734,6
9edd67421c665231ab1ce1e1e54baa3797c8c694,0.05053103977398887,6
a192b3e6e6d9b8441de0d1df353d17c66436a1b7,0.013276608367500997,1
54e1a8d2de161d001e504a53bf904bdc89dd4bec,0.4235584255338546,6
34edb9c39020461271142a308b73aa150ede65bc,0.8426655729200804,3
c255373d8faae515d4e71b7f324605fe6b08786c,0.9999991866653783,30
7b17af34c2fd0825819234e0bfc69dccd934809b,0.36596875587118816,6
2caa5748f814bbdbc64f4db43d7412ce359a777b,0.9987746743150477,10
f57fb9cf95776affa7fd54ad5b6b23f6f3970223,0.9971917762841888,10
55eb3e6bd325219c7b432191a17d05394f954cbc,0.9999811586822115,30
02d128b9a39ac2e3768ac07c4226670eccabf82b,0.9956894804062367,10
55a877e6214d26842f4f506b58c1bfd49eb3175a,0.7822880019011237,10
b974b1f9e38d977e4ad07078bccbbe63e58429d3,0.04440541581718327,1
1ff57d8ff8ddac3858253e1ec0624d34d52eb528,0.7963633880772603,3
0c4e389c867a634186b93e511a7d19d2591b668b,0.168301742183682,1
3fae149ab0f4aacdb3942b45d32dd71a0419bf1e,0.05581578863153136,1
62ca950e7e74e395be5aadbd4cf9ddb3f3f6f34c,0.9972803493852027,10
0571a7247e7c237a5b89c784db63e60f49876fd7,0.3077246526858691,3
7d7ecb0a2976cf8eebef40290e6e1b8c30f4084b,0.29452415764793405,6
27886b46acfdac9a01bdc9739dac765d1d022ef0,0.983616809964411,30
5e65de2b6b0728bb275cd23af030be91b91d6bcf,0.19711333405608777,20
090403b3a0dd7287d65b9d5b5e5e4dca3729c2a4,0.9997509478696954,30
a948acbdedbf6f2d8319ce53d6eabb7106f20ccf,0.03614514714892969,1
0d605dc9988cabd94f0df587cfc60f027c004448,0.10907414088658673,6
e49f028c7b5f75a834029e0f79764c4b9ba82d03,0.7783144387038468,3
449ed007cfb4f11c5ea61ef6460809df25a89a71,0.9999955142808689,30
18e88ac45596d096011d53535ea7d0d09bd40e45,0.4581102151752514,3
e6f8b29ffac7808f107096c82c5386a463070416,0.42061574191918216,6
b666f06bd4424055b4b017c0e1a9be42579d4330,0.9928446625779129,10
a3797bf935e0a6c97ab19be72929fcad53e4b3ca,0.021556321754718555,1
b64d9017f326d10380e873ef90587798bf37ceae,0.3492034697809735,6
ef3b7bd72d582c3e06d7cf43c64f1ed15bdd64d7,0.4925722927631363,6
96c6a254303e4f7248b4fd96d365eca97c60d721,0.9367100204702179,30
af8822ae6cb0d5924bed51bc2f7d294a44918767,0.942281870996536,10
4d774ea44fecaf232dba26d5b6c698d21253986d,0.5792445246828197,1
9b7e8be0b3efd75aee2d78945513642a497774cd,0.16129364327387274,3
05b4d3ecae91e975e37ad306ddc60c11a1b16d1f,0.10125241317435763,1
b74e9d48cacc198e6f6ae93c58ba7cd639d2bbe2,0.8963872180838186,3
3e83296e261b87dc768518d904d0366955be9115,0.5231189025238807,10
96499c68ec4f4866aa5ef68cb2b759c2b5217731,0.20805116004676805,1
dad2558d2979da0c01779c687ec71dca9dbed250,0.8805000481357398,3
cbe1219b062b89c2446631ad01b6806c472f9930,0.9523546882553939,10
1aa237c0928427ccdde877d3a40c4e62db6dcd02,0.8244104278344582,10
a83d794760a335bff1d7c36db3c35d739658e95b,0.9857713944129768,10
2745e965d5fff922f230b16c09f2dc27f5903693,0.15102467482736448,6
ed6bf88e668dc8a197f284d1b693d2bad6098184,0.7915231286526028,10
963877f7ec039ac8850b6029e29fc487f5d24ca4,0.10432282375781621,20
a600e374ab09cf1d84bbcd6a3f653a3dc9ac3830,0.3389432785831452,6
74e4df07deaa124b0dd61ae19eb7e959ef4866ac,0.7582815877431122,30
0645a92da4ffb6a99968f1033da4274387de1786,0.8797728322307166,10
e5432295ac987c02815bb4e986dd1d188f723c50,0.9151820799993692,10
1e08f1e9a8c611a99034900d7e71254f3e0bb0e9,0.18109463883037136,1
4914909b9b1f21005e0a24868b89ed4523bd0fde,0.0673314722795818,6
2c750116104e7340055345db197d83ad8ecce5d5,0.9996804283178925,30
f094dfb46442fc5b7d0b7a4870c0f9be48e58440,0.21881568243482497,6
22be1468a7e19a871a2bf5e15320edd54c681881,0.6445576781858195,30
7876fa3a16aad5cca5d2e4373108a40546e68840,0.265671478215166,3
2be24fa6ee435a4602b348b11aad65b8ecdc496d,0.9984055735024514,30
6686efff75bb174831933bede43d98ea2e71e6d8,0.0857533041264037,20
940654964ee0692a59aa25213300a9007e70291b,0.06169161587044869,20
4e6c2dcfeed9b8c5fed92d018339d3a091b54e8a,0.15308668861794483,1
9f6311dad3e56d51253b24b2040ecb9479aa45b9,0.01250581133718609,20
b641b1da13775f45c2bb5c182d06f78ae31d12f6,0.07399842779087107,6
65da8f26f428c59218f02a520cf1d000311956e1,0.19495945123696357,1
5299c70ff8de5c42323d2056196517022450f068,0.07308196002039247,6
c5e3aa883b75d36d8399a513ed0906ec32614703,0.009263684189787624,20
db81f2cedd15281cc1a40e3f49d86626fefbd26b,0.21119747490234386,6
24eb477b93f25fabe002df4016cab2396307cc8a,0.38338180348074113,6
0dd65a097ac93da2a58262d9da6e7cc88d44dc3f,0.9999971115345156,30
874dc9a505fc8a4eadd9c30886af1bd59d236019,0.6106179821286501,6
2772d213953b089f0b6060268dd85499e8bf8e3a,0.8451270852994055,10
859f290b6e16b7b3a44fc261779570fb1a887bc0,0.638638313636682,3
6d6f858a2366c2d02636cf1e90b658dd67c2604e,0.16892170009855323,6
9749ec2e32a654a69ad62ba88718bbf322d1361e,0.9997722650903685,30
7676c3d1391e5d191afddeae6d5e9da15d91b967,0.9960681506163797,30
abf5fa850669fbab9a5ba3f759c612b23ee8bc83,0.9997405798544478,30
2c6593a0a61e7a8a48e185a43ef995500d207154,0.6935374995331952,3
cccfe3740457f11cef9ff7d027fbfdd6fb027355,0.6196148684343724,3
f047c7af6bcb2ebc4b4cd9d40283df282ffe2792,0.06453574581640287,6
8153805209bbf9128732d8b0920779be7826a704,0.013180332346478085,20
998046faf791dcaa7835bad09bf33e126c00e4ba,0.21557944162235032,6
4841113a255f4d615cb682ad8e3e37b85f328850,0.13697608026803165,6
4d975a96bff8c4cf707df6b01d0834beadab63d8,0.08753862103912102,1
0ceb33bacbc1bb71ad1ed2fe3f4be9ab353d5049,0.21386718579616915,3
f0ce2d07f3d8255bb265bbfd683f69ba088c2d67,0.09361697114811496,1
55a7992813820f087700177aace2c72adea66364,0.08009224139180182,6
0d7177eb500bff276daefe3c2c0413a5a6e3de5f,0.6047318599886395,3
cea10d8767cc588caaae1f8bb943b2797daf4e6e,0.12139485882027323,1
2a1745777df28343608465de6836714b05657098,0.7204388098734871,3
780e043a2f7a334bebecaa6f37a6a1605a0a2263,0.7721248665997624,30
d0a30a041d604643c227a2cdc1d41c8354b5212d,0.3269124808237013,3
d6a57cef110d8a8eac40f7b981deb9532ed2a0d9,0.9103498920586346,10
447533f3f90f5d2e767984cec04f20b873be6591,0.7074613038470823,3
cc6f7480dad1a261ed6587409f19191febbb8137,0.6784140118773131,3
4263f887f5301e5e2a982dabe42e1525c56f385a,0.8347126094895188,3
bedb414bdc61ead4b69863ffa6a25f3bc13784d2,0.6316197950296846,6
766c17b38b7e7d78058dda7488eb11a3fa4d33df,0.9972652362645941,30
f5e909d5b4dc055ed4444f2314aee4bb396aea40,0.04959830774962082,1
21d80e1ba6110b21a5af63875e5c17ad3a0de06c,0.007874803477828984,20
2c04bfc774f93536ceb093313f8eb79ab65d01de,0.9998284525531895,30
214e38239e2dec8b69c5e43063d2a41ef72dc4df,0.31746452679973025,3
891cb94921f427eedb08c9030f25678c95431d6c,0.9998459223912081,30
fb30fab692c7208645d0db51a20d6dc7b39bfe0c,0.9999437560350533,30
08c0d80c9459caf43bf0054db17c05327dddff76,0.991251274061392,10
2f5f459a4a1f8f5943bf704c1f18399270cebd59,0.7087800969016033,3
498c4c610be27367acf56f6259f32b8d282d92e0,0.042357300236414486,1
baff2415af52c27c6c74a989c3a593ac640dee07,0.5082965688245014,3
e1403cdb3eb6fe87fd4a714d189575b945d1085e,0.7064252239446874,10
e3931353b12b45bd87217063244abea4bf4d162c,0.9751692108218608,10
9a8b8bfc7a06afd346ff1c88f1f7a03316a9bc76,0.5006789592972222,3
c4101212b73faa4d0ad5791ea6c3718df828382b,0.34451300055198775,20
b7ae3db95e587781cd6bd1b98804657d10135103,0.004416167415687955,20
f215dba3bfb31b7821d3e60b1634c1a1c6316459,0.472534331709796,20
df8de9207196305057f73cea03d265ba720cb6e1,0.999840377666679,30
9d122b787a11bcfee5322f773710d3a36d9e7f00,0.18819906256808328,20
4fcdfeb0813e94e36a88100607ead25a896f7b80,0.8972368850162622,3
5a67864e9dff8dcbc81686b19f09419279d21b7f,0.999860830919735,10
fab8848fb9c966dab1493d18e7263a6d8a6e7425,0.2715714153951494,6
4c15e0a0d9105b8e0b9f079dfbed44d69ec7f89e,0.8593935694638055,10
68ff65489496776922faf184bf976fd0795c4cd7,0.13076419990953836,1
584f44c8a717a1b0e31761553521c33a46345a96,0.9749928577905189,3
f84c67b8028d448ad16ad0c305ab3faf1227609a,0.3350788960313794,6
7b0074823b3301443ddfafe179ed44a412364c32,0.08296190962821559,20
767b4dcb457ab1a86af97b32329d947abc05eeec,0.2324044587877916,1
5918d2e3dae2ddebb97ef4799a0045757c9575f2,0.08458177048868876,1
a43439e43a6a9e44c9cc31e77b2ac887eda6ce66,0.9999966107655213,30
3129b5a234ace64dcf90bead08df83523bd724ee,0.89428766020891,3
0f4ca92dd6f3da4f56869ce602c8f631dead0ea2,0.7163439803499145,3
377bb567d539f33c686ebf46ca7eee29d52a933f,0.028895484293864904,1
848b389582495a3d347ee15321e23e560778a8cd,0.9999957620002656,30
a3fbdd358d6bd5a2fe3d2dde104099dfc5a30188,0.0688397120739972,6
57dd13d64051f8888560be72cb4a501374b4c207,0.15943584238500108,6
a46538aeacd2b0223dbf9357740879237356657b,0.5667288150505002,3
6528c0ca6e6c7a05a56c9b8fe1ba6d0ca90530fc,0.009374157084245271,20
3a7d9c7013d3e637fb12f21bf068d1de346c061a,0.9988418733555411,10
bcd01c99a9d1b985dffd16cc68a1a3f694603964,0.21640841442127678,1
2efdcce50164113846ee4c6f523905d70dd92b29,0.010195651704955844,20
2136092c7302ad0120b845168759ff62c7c35dd9,0.12809050669350885,1
cd125ba9e484319159009271bdd9d94aff49376e,0.18326688184813678,6
360440c10330e9a905fa1d6c5feba2aaaf98f188,0.6983032020438082,3
fa89e05963675f31d5412dece5f4068e892fbcf1,0.038089905633943766,6
